lv0,lv1,lv2,aux
울산광역시,남구,황성동,황성동
울산광역시,동구,동부동,동부동
울산광역시,동구,미포동,미포동
울산광역시,동구,방어동,방어동
울산광역시,동구,서부동,서부동
울산광역시,동구,일산동,일산동
울산광역시,동구,전하동,전하동
울산광역시,동구,주전동,주전동
울산광역시,동구,화정동,화정동
울산광역시,북구,가대동,가대동
울산광역시,북구,구유동,구유동
울산광역시,북구,달천동,달천동
울산광역시,북구,당사동,당사동
울산광역시,북구,대안동,대안동
울산광역시,북구,매곡동,매곡동
울산광역시,북구,명촌동,명촌동
울산광역시,북구,무룡동,무룡동
울산광역시,북구,산하동,산하동
울산광역시,북구,상안동,상안동
울산광역시,북구,송정동,송정동
울산광역시,북구,시례동,시례동
울산광역시,북구,신명동,신명동
울산광역시,북구,신천동,신천동
울산광역시,북구,신현동,신현동
울산광역시,북구,양정동,양정동
울산광역시,북구,어물동,어물동
울산광역시,북구,연암동,연암동
울산광역시,북구,염포동,염포동
울산광역시,북구,정자동,정자동
울산광역시,북구,중산동,중산동
울산광역시,북구,진장동,진장동
울산광역시,북구,창평동,창평동
울산광역시,북구,천곡동,천곡동
울산광역시,북구,호계동,호계동
울산광역시,북구,화봉동,화봉동
울산광역시,북구,효문동,효문동
울산광역시,울주군,두동면,봉계리 구미리 은편리 천전리 만화리 이전리 삼정리 월평리
울산광역시,울주군,두서면,내와리 전읍리 복안리 구량리 활천리 미호리 인보리 차리 서하리
울산광역시,울주군,범서읍,입암리 두산리 중리 척과리 구영리 망성리 서사리 천상리 사연리 굴화리
울산광역시,울주군,삼남읍,가천리 신화리 교동리 방기리 상천리
울산광역시,울주군,삼동면,둔기리 금곡리 조일리 출강리 작동리 보은리 하잠리
울산광역시,울주군,상북면,궁근정리 산전리 등억알프스리 양등리 명촌리 거리 덕현리 향산리 길천리 이천리 지내리 소호리 천전리
울산광역시,울주군,서생면,화산리 서생리 용리 진하리 나사리 대송리 위양리 신암리 명산리 화정리
울산광역시,울주군,언양읍,반곡리 어음리 송대리 다개리 남부리 대곡리 반천리 동부리 서부리 평리 태기리 반송리 직동리 반연리 구수리
울산광역시,울주군,온산읍,원산리 삼평리 우봉리 대정리 학남리 덕신리 당월리 방도리 처용리 이진리 화산리 강양리 산암리
울산광역시,울주군,온양읍,운화리 동상리 고산리 삼광리 대안리 외광리 발리 내광리 남창리 망양리
울산광역시,울주군,웅촌면,은현리 고연리 초천리 대대리 대복리 통천리 석천리 곡천리 검단리
울산광역시,울주군,청량읍,개곡리 중리 문죽리 삼정리 율리 동천리 상남리 덕하리 용암리
울산광역시,중구,교동,교동
울산광역시,중구,남외동,남외동
울산광역시,중구,다운동,다운동
울산광역시,중구,동동,동동
울산광역시,중구,반구동,반구동
울산광역시,중구,복산동,복산동
울산광역시,중구,북정동,북정동
울산광역시,중구,서동,서동
울산광역시,중구,성남동,성남동
울산광역시,중구,성안동,성안동
울산광역시,중구,약사동,약사동
울산광역시,중구,옥교동,옥교동
울산광역시,중구,우정동,우정동
울산광역시,중구,유곡동,유곡동
울산광역시,중구,장현동,장현동
울산광역시,중구,태화동,태화동
울산광역시,중구,학산동,학산동
울산광역시,중구,학성동,학성동
인천광역시,강화군,강화읍,대산리 용정리 관청리 신문리 옥림리 갑곳리 국화리 월곳리 남산리
인천광역시,강화군,교동면,지석리 대룡리 삼선리 서한리 상용리 양갑리 읍내리 동산리 고구리 무학리 봉소리 인사리 난정리
인천광역시,강화군,길상면,온수리 동검리 선두리 길직리 장흥리 초지리
인천광역시,강화군,내가면,오상리 황청리 고천리 외포리 구하리
인천광역시,강화군,불은면,덕성리 넙성리 두운리 삼동암리 삼성리 신현리 고능리 오두리
인천광역시,강화군,삼산면,석모리 상리 매음리 미법리 서검리 석포리 하리
인천광역시,강화군,서도면,볼음도리 아차도리 말도리 주문도리
인천광역시,강화군,선원면,연리 지산리 신정리 냉정리 선행리 창리 금월리
인천광역시,강화군,송해면,당산리 상도리 숭뢰리 양오리 솔정리 하도리 신당리
인천광역시,강화군,양도면,건평리 길정리 능내리 조산리 인산리 하일리 삼흥리 도장리
인천광역시,강화군,양사면,철산리 덕하리 교산리 북성리 인화리
인천광역시,강화군,하점면,부근리 장정리 망월리 삼거리 신봉리 창후리 신삼리 이강리
인천광역시,강화군,화도면,여차리 사기리 덕포리 문산리 장화리 흥왕리 내리 상방리 동막리
인천광역시,계양구,갈현동,갈현동
인천광역시,계양구,계산동,계산동
인천광역시,계양구,귤현동,귤현동
인천광역시,계양구,노오지동,노오지동
인천광역시,계양구,다남동,다남동
인천광역시,계양구,동양동,동양동
인천광역시,계양구,둑실동,둑실동
인천광역시,계양구,목상동,목상동
인천광역시,계양구,박촌동,박촌동
인천광역시,계양구,방축동,방축동
인천광역시,계양구,병방동,병방동
인천광역시,계양구,상야동,상야동
인천광역시,계양구,서운동,서운동
인천광역시,계양구,선주지동,선주지동
인천광역시,계양구,오류동,오류동
인천광역시,계양구,용종동,용종동
인천광역시,계양구,이화동,이화동
인천광역시,계양구,임학동,임학동
인천광역시,계양구,작전동,작전동
인천광역시,계양구,장기동,장기동
인천광역시,계양구,평동,평동
인천광역시,계양구,하야동,하야동
인천광역시,계양구,효성동,효성동
인천광역시,남동구,간석동,간석동
인천광역시,남동구,고잔동,고잔동
인천광역시,남동구,구월동,구월동
인천광역시,남동구,남촌동,남촌동
인천광역시,남동구,논현동,논현동
인천광역시,남동구,도림동,도림동
인천광역시,남동구,만수동,만수동
인천광역시,남동구,서창동,서창동
인천광역시,남동구,수산동,수산동
인천광역시,남동구,운연동,운연동
인천광역시,남동구,장수동,장수동
인천광역시,동구,금곡동,금곡동
인천광역시,동구,만석동,만석동
인천광역시,동구,송림동,송림동
인천광역시,동구,송현동,송현동
인천광역시,동구,창영동,창영동
인천광역시,동구,화수동,화수동
인천광역시,동구,화평동,화평동
인천광역시,미추홀구,관교동,관교동
인천광역시,미추홀구,도화동,도화동
인천광역시,미추홀구,문학동,문학동
인천광역시,미추홀구,숭의동,숭의동
인천광역시,미추홀구,용현동,용현동
인천광역시,미추홀구,주안동,주안동
인천광역시,미추홀구,학익동,학익동
인천광역시,부평구,갈산동,갈산동
인천광역시,부평구,구산동,구산동
인천광역시,부평구,부개동,부개동
인천광역시,부평구,부평동,부평동
인천광역시,부평구,산곡동,산곡동
인천광역시,부평구,삼산동,삼산동
인천광역시,부평구,십정동,십정동
인천광역시,부평구,일신동,일신동
인천광역시,부평구,청천동,청천동
인천광역시,서구,가정동,가정동
인천광역시,서구,가좌동,가좌동
인천광역시,서구,검암동,검암동
인천광역시,서구,경서동,경서동
인천광역시,서구,공촌동,공촌동
인천광역시,서구,금곡동,금곡동
인천광역시,서구,당하동,당하동
인천광역시,서구,대곡동,대곡동
인천광역시,서구,마전동,마전동
인천광역시,서구,백석동,백석동
인천광역시,서구,불로동,불로동
인천광역시,서구,석남동,석남동
인천광역시,서구,시천동,시천동
인천광역시,서구,신현동,신현동
인천광역시,서구,심곡동,심곡동
인천광역시,서구,연희동,연희동
인천광역시,서구,오류동,오류동
인천광역시,서구,왕길동,왕길동
인천광역시,서구,원당동,원당동
인천광역시,서구,원창동,원창동
인천광역시,서구,청라동,청라동
인천광역시,연수구,동춘동,동춘동
인천광역시,연수구,선학동,선학동
인천광역시,연수구,송도동,송도동
인천광역시,연수구,연수동,연수동
인천광역시,연수구,옥련동,옥련동
인천광역시,연수구,청학동,청학동
인천광역시,옹진군,대청면,소청리 대청리
인천광역시,옹진군,덕적면,울도리 굴업리 백아리 진리 서포리 문갑리 북리 소야리
인천광역시,옹진군,백령면,북포리 연화리 가을리 남포리 진촌리
인천광역시,옹진군,북도면,모도리 장봉리 시도리 신도리
인천광역시,옹진군,연평면,연평리
인천광역시,옹진군,영흥면,선재리 내리 외리
인천광역시,옹진군,자월면,자월리 이작리 승봉리
인천광역시,중구,경동,경동
인천광역시,중구,남북동,남북동
